connected_hours,earnings,driver_classification,week,app
7,32.365679787586224,occasional,2020-11-15,uber
12,53.01428075917606,occasional,2020-11-15,uber
3,18.972141929781998,occasional,2020-11-15,uber
11,50.41802187344307,occasional,2020-11-15,uber
11,45.89055642680624,occasional,2020-11-15,uber
4,14.303705063459653,occasional,2020-11-15,uber
9,22.463516306801534,occasional,2020-11-15,uber
0,0.0,occasional,2020-11-15,uber
2,11.016811515696084,occasional,2020-11-15,uber
12,42.97035936386837,occasional,2020-11-15,uber
8,29.177808305851315,occasional,2020-11-15,uber
10,21.86588385696504,occasional,2020-11-15,uber
8,27.508167969662768,occasional,2020-11-15,uber
12,59.38483322458629,occasional,2020-11-15,uber
14,16.995645301610757,occasional,2020-11-15,uber
6,8.80213478392156,occasional,2020-11-15,uber
9,41.90487275352066,occasional,2020-11-15,uber
9,40.26676954355872,occasional,2020-11-15,uber
8,15.231825438990631,occasional,2020-11-15,uber
10,44.86761199846715,occasional,2020-11-15,uber
9,22.431955534543565,occasional,2020-11-15,uber
5,11.279260490053108,occasional,2020-11-15,uber
9,25.708094416676104,occasional,2020-11-15,uber
1,2.139975606597022,occasional,2020-11-15,uber
11,41.24914873610331,occasional,2020-11-15,uber
6,15.462746079998475,occasional,2020-11-15,uber
6,24.52342887707058,occasional,2020-11-15,uber
12,77.28071542777992,occasional,2020-11-15,uber
4,7.349744936196264,occasional,2020-11-15,uber
8,23.422544608306215,occasional,2020-11-15,uber
6,16.412693862371796,occasional,2020-11-15,uber
8,26.189699274073263,occasional,2020-11-15,uber
5,29.485691178689816,occasional,2020-11-15,uber
3,4.534679930892636,occasional,2020-11-15,uber
9,42.493149222325066,occasional,2020-11-15,uber
5,24.08329506434722,occasional,2020-11-15,uber
9,24.60392370293288,occasional,2020-11-15,uber
15,57.19674014794983,occasional,2020-11-15,uber
10,50.30005854153657,occasional,2020-11-15,uber
11,43.69280048702868,occasional,2020-11-15,uber
6,12.576514035928948,occasional,2020-11-15,uber
7,29.5011776791969,occasional,2020-11-15,uber
11,31.730358458650645,occasional,2020-11-15,uber
5,21.077966379981497,occasional,2020-11-15,uber
15,51.41112437699496,occasional,2020-11-15,uber
3,15.410432301815764,occasional,2020-11-15,uber
7,18.75539393795735,occasional,2020-11-15,uber
9,24.781776971067224,occasional,2020-11-15,uber
0,0.0,occasional,2020-11-15,uber
2,11.187080127351768,occasional,2020-11-15,uber
5,24.494796730595894,occasional,2020-11-15,uber
6,18.596797153203696,occasional,2020-11-15,uber
7,18.07945779332617,occasional,2020-11-15,uber
2,5.200778358594664,occasional,2020-11-15,uber
14,11.431528910443308,occasional,2020-11-15,uber
15,39.93358626835054,occasional,2020-11-15,uber
7,52.925023087419476,occasional,2020-11-15,uber
4,14.53535987163043,occasional,2020-11-15,uber
9,36.61076370232337,occasional,2020-11-15,uber
9,32.72370807022939,occasional,2020-11-15,uber
4,22.11235918994828,occasional,2020-11-15,uber
13,47.83572187848357,occasional,2020-11-15,uber
5,21.550174307676553,occasional,2020-11-15,uber
12,50.13194933673615,occasional,2020-11-15,uber
8,28.014646230966203,occasional,2020-11-15,uber
3,9.691628693384587,occasional,2020-11-15,uber
2,7.59086089006477,occasional,2020-11-15,uber
6,28.05400888847599,occasional,2020-11-15,uber
2,11.549971367735894,occasional,2020-11-15,uber
3,12.258644854351875,occasional,2020-11-15,uber
10,20.29465175735919,occasional,2020-11-15,uber
5,9.182241644742337,occasional,2020-11-15,uber
6,50.54820623081952,occasional,2020-11-15,uber
10,69.59412941310737,occasional,2020-11-15,uber
8,42.88587415047347,occasional,2020-11-15,uber
3,5.696788624527145,occasional,2020-11-15,uber
15,62.35804019290508,occasional,2020-11-15,uber
1,2.3340233841834457,occasional,2020-11-15,uber
7,27.373642545388954,occasional,2020-11-15,uber
15,38.821192375748915,occasional,2020-11-15,uber
8,45.495848413839354,occasional,2020-11-15,uber
8,54.473052400356764,occasional,2020-11-15,uber
10,45.47040775893543,occasional,2020-11-15,uber
9,30.022571968733622,occasional,2020-11-15,uber
9,58.701249263248016,occasional,2020-11-15,uber
5,19.071471759531963,occasional,2020-11-15,uber
8,32.80494556221019,occasional,2020-11-15,uber
6,18.17194730950461,occasional,2020-11-15,uber
2,16.793260230261588,occasional,2020-11-15,uber
4,13.8937676606417,occasional,2020-11-15,uber
7,21.375029440275956,occasional,2020-11-15,uber
4,10.229903222168637,occasional,2020-11-15,uber
8,19.510545578115497,occasional,2020-11-15,uber
4,18.51968331754562,occasional,2020-11-15,uber
5,5.7400659814631005,occasional,2020-11-15,uber
9,12.85197358082359,occasional,2020-11-15,uber
5,11.320790209522553,occasional,2020-11-15,uber
10,34.01826398510653,occasional,2020-11-15,uber
5,14.694166319310034,occasional,2020-11-15,uber
6,21.327296271098703,occasional,2020-11-15,uber
9,19.023547597057977,occasional,2020-11-15,uber
4,13.084162633395218,occasional,2020-11-15,uber
3,9.496430914841351,occasional,2020-11-15,uber
10,35.196549346786085,occasional,2020-11-15,uber
7,33.89466684924445,occasional,2020-11-15,uber
4,17.42025080128342,occasional,2020-11-15,uber
15,35.14333545090413,occasional,2020-11-15,uber
7,34.89262557128105,occasional,2020-11-15,uber
5,26.97613443987917,occasional,2020-11-15,uber
16,53.98509649416576,part_time,2020-11-22,uber
25,81.98154791081642,part_time,2020-11-22,uber
20,89.6244229469986,part_time,2020-11-22,uber
22,107.5583095000394,part_time,2020-11-22,uber
19,59.50473148732982,part_time,2020-11-22,uber
30,183.081022491019,part_time,2020-11-22,uber
18,113.75888035938834,part_time,2020-11-22,uber
24,115.99439297296996,part_time,2020-11-22,uber
26,110.19971369876676,part_time,2020-11-22,uber
18,58.30876833168092,part_time,2020-11-22,uber
28,53.781854788304656,part_time,2020-11-22,uber
22,52.12407470233951,part_time,2020-11-22,uber
13,26.662614697585074,part_time,2020-11-22,uber
14,87.31211971448535,part_time,2020-11-22,uber
18,75.4644098548351,part_time,2020-11-22,uber
20,80.59154387789698,part_time,2020-11-22,uber
23,75.4335498377627,part_time,2020-11-22,uber
17,37.069608205433696,part_time,2020-11-22,uber
30,84.40901534215382,part_time,2020-11-22,uber
18,69.26200388204012,part_time,2020-11-22,uber
14,49.42765137461376,part_time,2020-11-22,uber
15,67.70743660734917,part_time,2020-11-22,uber
19,71.14280311706418,part_time,2020-11-22,uber
19,92.65523638483363,part_time,2020-11-22,uber
24,111.04044871482654,part_time,2020-11-22,uber
26,193.28299333330875,part_time,2020-11-22,uber
21,52.02531002230991,part_time,2020-11-22,uber
17,73.42364108853332,part_time,2020-11-22,uber
15,70.76910039636066,part_time,2020-11-22,uber
25,105.56100935467978,part_time,2020-11-22,uber
9,49.92399626189306,part_time,2020-11-22,uber
15,64.32359796504318,part_time,2020-11-22,uber
19,76.11303253015434,part_time,2020-11-22,uber
25,69.8268642080976,part_time,2020-11-22,uber
17,62.278675052513876,part_time,2020-11-22,uber
26,41.527205385439466,part_time,2020-11-22,uber
18,85.25776642290161,part_time,2020-11-22,uber
28,160.4503181482306,part_time,2020-11-22,uber
21,51.62423328329325,part_time,2020-11-22,uber
11,84.94910503238424,part_time,2020-11-22,uber
24,72.24884496521254,part_time,2020-11-22,uber
29,91.92815408625474,part_time,2020-11-22,uber
15,120.95932185654424,part_time,2020-11-22,uber
14,94.32119451835014,part_time,2020-11-22,uber
22,98.20560825390201,part_time,2020-11-22,uber
25,54.23621319398681,part_time,2020-11-22,uber
26,128.27052657793223,part_time,2020-11-22,uber
23,97.30123699004095,part_time,2020-11-22,uber
8,25.898559149790422,part_time,2020-11-22,uber
24,49.338873091991346,part_time,2020-11-22,uber
32,117.63254637142325,part_time,2020-11-22,uber
25,43.745229640200485,part_time,2020-11-22,uber
12,41.53027088894131,part_time,2020-11-22,uber
18,56.47986152395083,part_time,2020-11-22,uber
22,126.90302469695564,part_time,2020-11-22,uber
9,34.03157665203468,part_time,2020-11-22,uber
19,97.76115498191443,part_time,2020-11-22,uber
21,99.949763820596,part_time,2020-11-22,uber
22,134.1784812303521,part_time,2020-11-22,uber
20,40.19050278674273,part_time,2020-11-22,uber
17,64.47710894261233,part_time,2020-11-22,uber
29,111.65864672761094,part_time,2020-11-22,uber
12,122.38205317056656,part_time,2020-11-22,uber
11,60.686942910618924,part_time,2020-11-22,uber
16,67.45106712377412,part_time,2020-11-22,uber
25,98.78807291660591,part_time,2020-11-22,uber
19,135.3322421231964,part_time,2020-11-22,uber
20,74.7488569853879,part_time,2020-11-22,uber
27,172.83929220306626,part_time,2020-11-22,uber
12,44.0353597591602,part_time,2020-11-22,uber
20,132.2812997862918,part_time,2020-11-22,uber
29,133.5942758485439,part_time,2020-11-22,uber
15,90.5246809927023,part_time,2020-11-22,uber
26,137.5024503826408,part_time,2020-11-22,uber
10,33.394442403133375,part_time,2020-11-22,uber
21,74.61285066375835,part_time,2020-11-22,uber
19,65.41751946946599,part_time,2020-11-22,uber
19,143.78699166814727,part_time,2020-11-22,uber
16,30.260619161567508,part_time,2020-11-22,uber
14,60.84822741358217,part_time,2020-11-22,uber
15,46.622969783832666,part_time,2020-11-22,uber
27,104.45355484775854,part_time,2020-11-22,uber
18,80.11929466031557,part_time,2020-11-22,uber
24,118.66507226899816,part_time,2020-11-22,uber
15,50.533329197717634,part_time,2020-11-22,uber
23,75.6338297872371,part_time,2020-11-22,uber
24,82.68864321511518,part_time,2020-11-22,uber
16,58.810021113979936,part_time,2020-11-22,uber
24,71.16498386877815,part_time,2020-11-22,uber
18,113.8291809225467,part_time,2020-11-22,uber
26,62.94752557608814,part_time,2020-11-22,uber
22,101.24055281146161,part_time,2020-11-22,uber
22,68.6401461001568,part_time,2020-11-22,uber
26,66.02047823704797,part_time,2020-11-22,uber
18,72.11635948749264,part_time,2020-11-22,uber
10,50.02693583834369,part_time,2020-11-22,uber
21,62.759003606480505,part_time,2020-11-22,uber
18,61.049373264641694,part_time,2020-11-22,uber
16,57.22167351412271,part_time,2020-11-22,uber
24,122.48263017374055,part_time,2020-11-22,uber
13,53.66708168319529,part_time,2020-11-22,uber
15,72.06642453753194,part_time,2020-11-22,uber
25,160.70314478938275,part_time,2020-11-22,uber
19,46.535765765787424,part_time,2020-11-22,uber
15,45.13075601300129,part_time,2020-11-22,uber
24,88.94028291668282,part_time,2020-11-22,uber
19,59.42204175604616,part_time,2020-11-22,uber
18,76.74467126412002,part_time,2020-11-22,uber
8,32.05898841854598,part_time,2020-11-22,uber
15,51.27741355765546,part_time,2020-11-22,uber
27,116.65970002878554,part_time,2020-11-22,uber
19,90.10045032819147,part_time,2020-11-22,uber
19,75.81665032492795,part_time,2020-11-22,uber
18,91.41921958153124,part_time,2020-11-22,uber
15,47.566897675028684,part_time,2020-11-22,uber
19,82.92514351177938,part_time,2020-11-22,uber
17,56.18164914538407,part_time,2020-11-22,uber
13,39.05540727154105,part_time,2020-11-22,uber
19,61.384482311267625,part_time,2020-11-22,uber
14,55.88800327246672,part_time,2020-11-22,uber
22,149.2001529534383,part_time,2020-11-22,uber
14,44.77733446566155,part_time,2020-11-22,uber
14,37.114004331630824,part_time,2020-11-22,uber
21,115.02551527516124,part_time,2020-11-22,uber
25,157.03230762112645,part_time,2020-11-22,uber
6,27.611828828610008,part_time,2020-11-22,uber
13,32.20054658951576,part_time,2020-11-22,uber
25,137.16964899444986,part_time,2020-11-22,uber
24,160.93630234708553,part_time,2020-11-22,uber
26,74.99245020146643,part_time,2020-11-22,uber
12,51.25976764429127,part_time,2020-11-22,uber
26,92.89820674302598,part_time,2020-11-22,uber
21,51.40740466074396,part_time,2020-11-22,uber
14,48.696179447308424,part_time,2020-11-22,uber
16,30.722584651935403,part_time,2020-11-22,uber
15,87.18082295405571,part_time,2020-11-22,uber
16,66.04518349868638,part_time,2020-11-22,uber
30,80.22033478440862,part_time,2020-11-22,uber
22,68.87892036384177,part_time,2020-11-22,uber
17,54.21450228728667,part_time,2020-11-22,uber
29,140.82100739993294,part_time,2020-11-22,uber
17,71.07771163121946,part_time,2020-11-22,uber
18,97.49349887829354,part_time,2020-11-22,uber
25,73.84694844338031,part_time,2020-11-22,uber
23,110.7665572482531,part_time,2020-11-22,uber
19,98.78100681956383,part_time,2020-11-22,uber
16,39.1744469767344,part_time,2020-11-22,uber
21,105.77858794999999,part_time,2020-11-22,uber
19,42.67301830800167,part_time,2020-11-22,uber
14,116.99430421570158,part_time,2020-11-22,uber
18,61.26734831092038,part_time,2020-11-22,uber
22,96.375665081152,part_time,2020-11-22,uber
20,65.05743985777225,part_time,2020-11-22,uber
15,42.955907697230856,part_time,2020-11-22,uber
29,163.3081639282467,part_time,2020-11-22,uber
17,22.8963893968939,part_time,2020-11-22,uber
13,16.687062458208622,part_time,2020-11-22,uber
36,137.3793784963587,part_time,2020-11-22,uber
32,102.90455793811361,part_time,2020-11-22,uber
19,38.326636284313565,part_time,2020-11-22,uber
17,46.455651038765346,part_time,2020-11-22,uber
15,24.596479589163433,part_time,2020-11-22,uber
36,266.26002046601076,part_time,2020-11-22,uber
26,127.38795393545635,part_time,2020-11-22,uber
17,49.0847835189616,part_time,2020-11-22,uber
32,237.45136513060683,part_time,2020-11-22,uber
19,143.12273939386944,part_time,2020-11-22,uber
27,149.26861096201173,part_time,2020-11-22,uber
20,144.89207820211422,part_time,2020-11-22,uber
21,51.06942466704771,part_time,2020-11-22,uber
9,36.25993888711448,part_time,2020-11-22,uber
27,130.26402044235934,part_time,2020-11-22,uber
12,45.1218919784809,part_time,2020-11-22,uber
23,85.10285237506736,part_time,2020-11-22,uber
28,104.28811951273912,part_time,2020-11-22,uber
23,73.4175038617837,part_time,2020-11-22,uber
13,60.63014696768068,part_time,2020-11-22,uber
20,82.77587294217186,part_time,2020-11-22,uber
12,53.31579024852603,part_time,2020-11-22,uber
21,80.81983996366536,part_time,2020-11-22,uber
21,120.77911070842099,part_time,2020-11-22,uber
24,99.40130970823566,part_time,2020-11-22,uber
20,127.02599436487728,part_time,2020-11-22,uber
21,44.48330405533224,part_time,2020-11-22,uber
26,145.71695010961702,part_time,2020-11-22,uber
23,122.55639303991266,part_time,2020-11-22,uber
16,93.19665488272001,part_time,2020-11-22,uber
17,74.06792454752785,part_time,2020-11-22,uber
11,43.82429604235128,part_time,2020-11-22,uber
16,64.79159188900411,part_time,2020-11-22,uber
17,80.12290690265726,part_time,2020-11-22,uber
7,37.51000269284348,part_time,2020-11-22,uber
13,22.725936712120873,part_time,2020-11-22,uber
15,66.83978102899407,part_time,2020-11-22,uber
17,44.70002013814284,part_time,2020-11-22,uber
23,72.02765700773546,part_time,2020-11-22,uber
22,101.73304523476777,part_time,2020-11-22,uber
29,82.7566212246347,part_time,2020-11-22,uber
23,119.97795108857359,part_time,2020-11-22,uber
30,82.27780906753563,part_time,2020-11-22,uber
16,74.00626064781174,part_time,2020-11-22,uber
15,46.284848687216,part_time,2020-11-22,uber
21,126.5802195003859,part_time,2020-11-22,uber
10,36.802825850703506,part_time,2020-11-22,uber
21,108.20671094288767,part_time,2020-11-22,uber
17,23.058411216585462,part_time,2020-11-22,uber
24,68.10563164999046,part_time,2020-11-22,uber
25,93.5103211094896,part_time,2020-11-22,uber
18,112.19663386031922,part_time,2020-11-22,uber
16,70.51174576254434,part_time,2020-11-22,uber
12,56.85158616180439,part_time,2020-11-22,uber
21,90.06901495958277,part_time,2020-11-22,uber
13,46.115729480305234,part_time,2020-11-22,uber
16,54.251731319785115,part_time,2020-11-22,uber
28,80.0028508600316,part_time,2020-11-22,uber
14,50.25921367819189,part_time,2020-11-22,uber
24,125.26217974846227,part_time,2020-11-22,uber
21,64.34125871076128,part_time,2020-11-22,uber
9,30.075835654156204,part_time,2020-11-22,uber
21,67.9744179837692,part_time,2020-11-22,uber
18,95.46638496392247,part_time,2020-11-22,uber
25,76.76695084715612,part_time,2020-11-22,uber
7,45.35026032349929,part_time,2020-11-22,uber
13,34.44349427643364,part_time,2020-11-22,uber
29,106.30735586531375,part_time,2020-11-22,uber
10,26.49038977145714,part_time,2020-11-22,uber
17,53.76354278190693,part_time,2020-11-22,uber
22,47.23387480010711,part_time,2020-11-22,uber
23,42.91404561230576,part_time,2020-11-22,uber
22,24.82185966141291,part_time,2020-11-22,uber
28,106.11675952962577,part_time,2020-11-22,uber
19,93.84166838509216,part_time,2020-11-22,uber
30,98.88767124312996,part_time,2020-11-22,uber
22,123.97612901532796,part_time,2020-11-22,uber
5,11.365356236082132,part_time,2020-11-22,uber
17,77.63101282667724,part_time,2020-11-22,uber
16,52.28286951520245,part_time,2020-11-22,uber
23,70.49883390105494,part_time,2020-11-22,uber
20,87.99048125715574,part_time,2020-11-22,uber
13,48.77309510698714,part_time,2020-11-22,uber
25,43.51744194233839,part_time,2020-11-22,uber
19,49.63066426670566,part_time,2020-11-22,uber
13,30.50565857443632,part_time,2020-11-22,uber
16,47.740735063880656,part_time,2020-11-22,uber
20,58.69325620154371,part_time,2020-11-22,uber
18,41.33338510684851,part_time,2020-11-22,uber
14,22.893434388820896,part_time,2020-11-22,uber
24,114.41457757958057,part_time,2020-11-22,uber
26,83.4880258503834,part_time,2020-11-22,uber
30,115.69262441462136,part_time,2020-11-22,uber
26,101.29088765236571,part_time,2020-11-22,uber
22,35.32989069570251,part_time,2020-11-22,uber
22,63.379793940415624,part_time,2020-11-22,uber
16,25.519556211315482,part_time,2020-11-22,uber
19,93.52474995015783,part_time,2020-11-22,uber
23,58.613904504280036,part_time,2020-11-22,uber
26,79.53687651158599,part_time,2020-11-22,uber
16,51.54493129148152,part_time,2020-11-22,uber
25,138.97456190883727,part_time,2020-11-22,uber
16,40.24640135518852,part_time,2020-11-22,uber
15,39.09614636258389,part_time,2020-11-22,uber
25,94.13261657736155,part_time,2020-11-22,uber
19,56.88887719207108,part_time,2020-11-22,uber
14,48.76639365230637,part_time,2020-11-22,uber
18,61.69602024034477,part_time,2020-11-22,uber
13,43.05932363770559,part_time,2020-11-22,uber
26,86.42178132814183,part_time,2020-11-22,uber
19,104.80408840362047,part_time,2020-11-22,uber
16,66.17598274231156,part_time,2020-11-22,uber
13,82.92029973566056,part_time,2020-11-22,uber
42,160.34409134039905,part_time,2020-11-22,uber
15,57.432171651710675,part_time,2020-11-22,uber
12,43.218072466372156,part_time,2020-11-22,uber
25,44.96878578847878,part_time,2020-11-22,uber
17,73.21285152133268,part_time,2020-11-22,uber
23,86.55215238313099,part_time,2020-11-22,uber
22,102.08574953904258,part_time,2020-11-22,uber
18,62.82005528333613,part_time,2020-11-22,uber
16,45.75207440631607,part_time,2020-11-22,uber
18,60.10243554397063,part_time,2020-11-22,uber
25,141.0455045074161,part_time,2020-11-22,uber
13,36.577805298997276,part_time,2020-11-22,uber
20,68.70358062357691,part_time,2020-11-22,uber
32,103.60635489301086,part_time,2020-11-22,uber
14,75.46938602946491,part_time,2020-11-22,uber
22,68.65014243250077,part_time,2020-11-22,uber
22,60.15726447886552,part_time,2020-11-22,uber
17,109.85179450842395,part_time,2020-11-22,uber
20,23.398205125819832,part_time,2020-11-22,uber
17,48.38338271520415,part_time,2020-11-22,uber
23,105.91009995364792,part_time,2020-11-22,uber
12,19.940391189609052,part_time,2020-11-22,uber
26,133.73407914805315,part_time,2020-11-22,uber
19,58.538055520406616,part_time,2020-11-22,uber
11,39.5930303525681,part_time,2020-11-22,uber
21,123.95404469704215,part_time,2020-11-22,uber
15,51.42989407013899,part_time,2020-11-22,uber
31,118.07285639864386,part_time,2020-11-22,uber
30,150.73204014290326,part_time,2020-11-22,uber
28,96.89313580299459,part_time,2020-11-22,uber
16,67.8897505659272,part_time,2020-11-22,uber
19,94.94666096571738,part_time,2020-11-22,uber
23,103.68833304678265,part_time,2020-11-22,uber
19,92.68405848276139,part_time,2020-11-22,uber
34,44.339291419284386,part_time,2020-11-22,uber
12,19.05856408434458,part_time,2020-11-22,uber
18,63.578755127941996,part_time,2020-11-22,uber
27,59.26270883893605,part_time,2020-11-22,uber
12,52.149414702178014,part_time,2020-11-22,uber
21,137.14057671948706,part_time,2020-11-22,uber
20,74.27821398557072,part_time,2020-11-22,uber
19,57.94384959783364,part_time,2020-11-22,uber
20,41.98687206934721,part_time,2020-11-22,uber
10,44.01880004920891,part_time,2020-11-22,uber
23,122.17860072729933,part_time,2020-11-22,uber
11,49.95270669363571,part_time,2020-11-22,uber
29,133.63233318749636,part_time,2020-11-22,uber
15,62.09697182651992,part_time,2020-11-22,uber
25,51.95069564001214,part_time,2020-11-22,uber
15,45.079186570916974,part_time,2020-11-22,uber
15,56.79189532788895,part_time,2020-11-22,uber
27,166.68299101478843,part_time,2020-11-22,uber
21,115.04757442685839,part_time,2020-11-22,uber
24,139.46771264939937,part_time,2020-11-22,uber
10,15.303443146942204,part_time,2020-11-22,uber
27,80.85187092429727,part_time,2020-11-22,uber
12,64.087401047468,part_time,2020-11-22,uber
19,73.43228554745473,part_time,2020-11-22,uber
23,67.77467377187021,part_time,2020-11-22,uber
13,28.761344092224693,part_time,2020-11-22,uber
21,98.96807950369599,part_time,2020-11-22,uber
21,46.88284922665349,part_time,2020-11-22,uber
25,121.1026160948555,part_time,2020-11-22,uber
12,62.10167898406041,part_time,2020-11-22,uber
17,88.84332321121265,part_time,2020-11-22,uber
20,65.64544796254351,part_time,2020-11-22,uber
29,88.78421368206129,part_time,2020-11-22,uber
7,28.34373387986432,part_time,2020-11-22,uber
19,77.77455557734848,part_time,2020-11-22,uber
14,37.51659009857642,part_time,2020-11-22,uber
10,44.166821851353966,part_time,2020-11-22,uber
18,44.83228003623398,part_time,2020-11-22,uber
17,57.002216340363546,part_time,2020-11-22,uber
26,153.26884990040134,part_time,2020-11-22,uber
20,83.5614340536936,part_time,2020-11-22,uber
21,94.78966836077026,part_time,2020-11-22,uber
22,86.62856956967381,part_time,2020-11-22,uber
20,94.29195290124376,part_time,2020-11-22,uber
16,19.805280431847326,part_time,2020-11-22,uber
32,74.30738619265985,part_time,2020-11-22,uber
11,41.8149882723752,part_time,2020-11-22,uber
15,65.7507714624874,part_time,2020-11-22,uber
10,76.22585370090049,part_time,2020-11-22,uber
25,69.30954265237294,part_time,2020-11-22,uber
18,37.897558385731266,part_time,2020-11-22,uber
21,75.47232067633641,part_time,2020-11-22,uber
17,70.19009691087678,part_time,2020-11-22,uber
25,67.52108494927657,part_time,2020-11-22,uber
12,34.58752134036866,part_time,2020-11-22,uber
15,58.52599088498931,part_time,2020-11-22,uber
11,44.20822370758685,part_time,2020-11-22,uber
27,50.951627515306086,part_time,2020-11-22,uber
16,55.249688023708444,part_time,2020-11-22,uber
21,86.58790535015369,part_time,2020-11-22,uber
16,46.53919355383191,part_time,2020-11-22,uber
10,33.50802148950451,part_time,2020-11-22,uber
21,62.57934885892977,part_time,2020-11-22,uber
27,37.04737731501986,part_time,2020-11-22,uber
29,138.5902058344668,part_time,2020-11-22,uber
33,170.81223774036744,part_time,2020-11-22,uber
22,43.83961845437426,part_time,2020-11-22,uber
18,101.7218682512774,part_time,2020-11-22,uber
16,38.54981803345032,part_time,2020-11-22,uber
20,106.19086744096279,part_time,2020-11-22,uber
34,109.2603039914845,part_time,2020-11-22,uber
19,63.63520952198655,part_time,2020-11-22,uber
22,84.29826656579176,part_time,2020-11-22,uber
6,20.65872344320176,part_time,2020-11-22,uber
16,63.15794885809116,part_time,2020-11-22,uber
29,78.40239791053092,part_time,2020-11-22,uber
30,59.96844518572131,part_time,2020-11-22,uber
21,92.5298136467494,part_time,2020-11-22,uber
28,104.82967725618927,part_time,2020-11-22,uber
24,107.28708606354506,part_time,2020-11-22,uber
11,33.31776900929238,part_time,2020-11-22,uber
23,79.172662751961,part_time,2020-11-22,uber
18,70.52291900483344,part_time,2020-11-22,uber
18,99.06005909547946,part_time,2020-11-22,uber
29,119.31336232523073,part_time,2020-11-22,uber
10,59.283757744334366,part_time,2020-11-22,uber
16,39.81988731550184,part_time,2020-11-22,uber
11,78.71975633926908,part_time,2020-11-22,uber
19,106.95908182687504,part_time,2020-11-22,uber
18,72.11074225346155,part_time,2020-11-22,uber
26,91.19378114254332,part_time,2020-11-22,uber
21,109.04160055301995,part_time,2020-11-22,uber
8,23.436785130264965,part_time,2020-11-22,uber
19,55.17830539321692,part_time,2020-11-22,uber
23,55.845799832741584,part_time,2020-11-22,uber
24,90.31157995098607,part_time,2020-11-22,uber
21,91.69874034279523,part_time,2020-11-22,uber
11,43.54479188666725,part_time,2020-11-22,uber
8,23.62515030455798,part_time,2020-11-22,uber
16,85.03143854212429,part_time,2020-11-22,uber
26,100.32162708620864,part_time,2020-11-22,uber
20,88.98493652267162,part_time,2020-11-22,uber
16,78.54552348330171,part_time,2020-11-22,uber
21,50.05841659937251,part_time,2020-11-22,uber
27,82.28403648169244,part_time,2020-11-22,uber
15,60.9302879819709,part_time,2020-11-22,uber
28,109.87545172022199,part_time,2020-11-22,uber
20,53.13093925139786,part_time,2020-11-22,uber
34,133.54747361468483,part_time,2020-11-22,uber
21,46.73210174143773,part_time,2020-11-22,uber
22,50.11054984303475,part_time,2020-11-22,uber
27,40.37915042366017,part_time,2020-11-22,uber
14,58.21770843161493,part_time,2020-11-22,uber
25,66.7854732461233,part_time,2020-11-22,uber
19,103.86889715882485,part_time,2020-11-22,uber
24,84.85778931431045,part_time,2020-11-22,uber
17,67.19973832147916,part_time,2020-11-22,uber
19,79.35312494930984,part_time,2020-11-22,uber
28,146.22517395102773,part_time,2020-11-22,uber
14,63.12096197861533,part_time,2020-11-22,uber
22,60.94550233151737,part_time,2020-11-22,uber
15,56.67388763610903,part_time,2020-11-22,uber
18,66.30186447057626,part_time,2020-11-22,uber
18,65.31182945334852,part_time,2020-11-22,uber
24,108.14250981803532,part_time,2020-11-22,uber
30,59.93079106601743,part_time,2020-11-22,uber
14,43.17342086423516,part_time,2020-11-22,uber
25,80.2129843459483,part_time,2020-11-22,uber
13,71.54030798961878,part_time,2020-11-22,uber
18,66.58935998484316,part_time,2020-11-22,uber
23,138.00934663389165,part_time,2020-11-22,uber
12,63.408546169967494,part_time,2020-11-22,uber
25,135.66823483366974,part_time,2020-11-22,uber
21,72.8779019415508,part_time,2020-11-22,uber
16,66.73540531175102,part_time,2020-11-22,uber
31,142.37127287374759,full_time,2020-11-22,uber
35,161.87990562645814,full_time,2020-11-22,uber
38,223.98434597950657,full_time,2020-11-22,uber
29,134.09007389580947,full_time,2020-11-22,uber
40,183.28448135014654,full_time,2020-11-22,uber
34,156.4075887974972,full_time,2020-11-22,uber
41,124.46088596579521,full_time,2020-11-22,uber
39,129.0152112587669,full_time,2020-11-22,uber
40,207.66280887724392,full_time,2020-11-22,uber
47,247.5479413186514,full_time,2020-11-22,uber
39,184.40870011308965,full_time,2020-11-22,uber
42,219.96957572734476,full_time,2020-11-22,uber
58,327.0020200946265,full_time,2020-11-22,uber
36,209.26963422020532,full_time,2020-11-22,uber
50,255.92388905905318,full_time,2020-11-22,uber
34,160.21784269678568,full_time,2020-11-22,uber
53,228.2468715535331,full_time,2020-11-22,uber
37,175.67955488744548,full_time,2020-11-22,uber
39,143.26577021389878,full_time,2020-11-22,uber
40,171.4294680322103,full_time,2020-11-22,uber
41,205.47831740865612,full_time,2020-11-22,uber
37,220.12838172154474,full_time,2020-11-22,uber
43,226.66861150773917,full_time,2020-11-22,uber
36,171.4850452585812,full_time,2020-11-22,uber
35,147.58225271281862,full_time,2020-11-22,uber
38,230.7052362811526,full_time,2020-11-22,uber
29,96.34863325324207,full_time,2020-11-22,uber
35,158.029715895641,full_time,2020-11-22,uber
37,151.06014651413085,full_time,2020-11-22,uber
44,172.73759030758816,full_time,2020-11-22,uber
73,267.974244568848,full_time,2020-11-22,uber
52,231.6191103029496,full_time,2020-11-22,uber
51,177.65224099598169,full_time,2020-11-22,uber
36,223.63208149828907,full_time,2020-11-22,uber
35,130.13016119240362,full_time,2020-11-22,uber
